Tanggal,Interval Mulai,Interval Selesai,t (interval),count,durasi aktif,lag1,lag2,lag3,lag4,lag5,lag6,avg30,avg60,delta1,label
2026-05-21 00:00:00,2026-05-21 05:53:41,2026-05-21 06:03:34,960,7,59.601,27,21,0,0,0,0,18.333,9.167,-20,tinggi
2026-05-21 00:00:00,2026-05-21 06:03:41,2026-05-21 06:13:34,961,0,0,7,27,21,0,0,0,11.333,9.167,-7,rendah
2026-05-21 00:00:00,2026-05-21 06:13:41,2026-05-21 06:23:34,962,0,0,0,7,27,21,0,0,2.333,9.167,0,rendah
2026-05-21 00:00:00,2026-05-21 06:23:40,2026-05-21 06:33:34,963,0,0,0,0,7,27,21,0,0,9.167,0,rendah
2026-05-21 00:00:00,2026-05-21 06:33:45,2026-05-21 06:43:34,964,0,0,0,0,0,7,27,21,0,5.667,0,rendah
2026-05-21 00:00:00,2026-05-21 06:43:41,2026-05-21 06:53:34,965,0,0,0,0,0,0,7,27,0,1.167,0,rendah
2026-05-21 00:00:00,2026-05-21 06:53:41,2026-05-21 07:03:34,966,0,0,0,0,0,0,0,7,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 07:03:43,2026-05-21 07:13:34,967,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 07:13:42,2026-05-21 07:23:34,968,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 07:23:43,2026-05-21 07:33:34,969,1,8.6,0,0,0,0,0,0,0.333,0.167,1,sedang
2026-05-21 00:00:00,2026-05-21 07:33:45,2026-05-21 07:43:34,970,0,0,1,0,0,0,0,0,0.333,0.167,-1,rendah
2026-05-21 00:00:00,2026-05-21 07:43:41,2026-05-21 07:53:34,971,0,0,0,1,0,0,0,0,0.333,0.167,0,rendah
2026-05-21 00:00:00,2026-05-21 07:53:43,2026-05-21 08:03:34,972,0,0,0,0,1,0,0,0,0,0.167,0,rendah
2026-05-21 00:00:00,2026-05-21 08:03:42,2026-05-21 08:13:34,973,0,0,0,0,0,1,0,0,0,0.167,0,rendah
2026-05-21 00:00:00,2026-05-21 08:13:41,2026-05-21 08:23:35,974,0,0,0,0,0,0,1,0,0,0.167,0,rendah
2026-05-21 00:00:00,2026-05-21 08:23:41,2026-05-21 08:33:35,975,0,0,0,0,0,0,0,1,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 08:33:41,2026-05-21 08:43:35,976,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 08:43:41,2026-05-21 08:53:35,977,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 08:53:41,2026-05-21 09:03:35,978,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 09:03:41,2026-05-21 09:13:35,979,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 09:13:41,2026-05-21 09:23:35,980,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 09:23:43,2026-05-21 09:33:35,981,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 09:33:43,2026-05-21 09:43:35,982,5,42.901,0,0,0,0,0,0,1.667,0.833,5,tinggi
2026-05-21 00:00:00,2026-05-21 09:43:42,2026-05-21 09:53:35,983,5,41.401,5,0,0,0,0,0,3.333,1.667,0,tinggi
2026-05-21 00:00:00,2026-05-21 09:53:45,2026-05-21 10:03:35,984,2,17.2,5,5,0,0,0,0,4,2,-3,sedang
2026-05-21 00:00:00,2026-05-21 10:03:42,2026-05-21 10:13:35,985,0,0,2,5,5,0,0,0,2.333,2,-2,rendah
2026-05-21 00:00:00,2026-05-21 10:13:42,2026-05-21 10:23:35,986,0,0,0,2,5,5,0,0,0.667,2,0,rendah
2026-05-21 00:00:00,2026-05-21 10:23:42,2026-05-21 10:33:35,987,3,25.8,0,0,2,5,5,0,1,2.5,3,sedang
2026-05-21 00:00:00,2026-05-21 10:33:41,2026-05-21 10:43:35,988,4,29.5,3,0,0,2,5,5,2.333,2.333,1,sedang
2026-05-21 00:00:00,2026-05-21 10:43:41,2026-05-21 10:53:35,989,0,0,4,3,0,0,2,5,2.333,1.5,-4,rendah
2026-05-21 00:00:00,2026-05-21 10:53:41,2026-05-21 11:03:35,990,0,0,0,4,3,0,0,2,1.333,1.167,0,rendah
2026-05-21 00:00:00,2026-05-21 11:03:41,2026-05-21 11:13:35,991,4,34.302,0,0,4,3,0,0,1.333,1.833,4,sedang
2026-05-21 00:00:00,2026-05-21 11:13:42,2026-05-21 11:23:35,992,0,0,4,0,0,4,3,0,1.333,1.833,-4,rendah
2026-05-21 00:00:00,2026-05-21 11:23:41,2026-05-21 11:33:35,993,1,8.501,0,4,0,0,4,3,1.667,1.5,1,sedang
2026-05-21 00:00:00,2026-05-21 11:33:43,2026-05-21 11:43:35,994,0,0,1,0,4,0,0,4,0.333,0.833,-1,rendah
2026-05-21 00:00:00,2026-05-21 11:43:43,2026-05-21 11:53:35,995,0,0,0,1,0,4,0,0,0.333,0.833,0,rendah
2026-05-21 00:00:00,2026-05-21 11:53:47,2026-05-21 12:03:36,996,0,0,0,0,1,0,4,0,0,0.833,0,rendah
2026-05-21 00:00:00,2026-05-21 12:03:47,2026-05-21 12:13:36,997,0,0,0,0,0,1,0,4,0,0.167,0,rendah
2026-05-21 00:00:00,2026-05-21 12:13:43,2026-05-21 12:23:36,998,0,0,0,0,0,0,1,0,0,0.167,0,rendah
2026-05-21 00:00:00,2026-05-21 12:23:44,2026-05-21 12:33:36,999,0,0,0,0,0,0,0,1,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 12:33:42,2026-05-21 12:43:36,1000,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 12:43:47,2026-05-21 12:53:36,1001,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 12:53:43,2026-05-21 13:03:36,1002,1,8.5,0,0,0,0,0,0,0.333,0.167,1,sedang
2026-05-21 00:00:00,2026-05-21 13:03:43,2026-05-21 13:13:36,1003,0,0,1,0,0,0,0,0,0.333,0.167,-1,rendah
2026-05-21 00:00:00,2026-05-21 13:13:42,2026-05-21 13:23:36,1004,0,0,0,1,0,0,0,0,0.333,0.167,0,rendah
2026-05-21 00:00:00,2026-05-21 13:23:43,2026-05-21 13:33:36,1005,0,0,0,0,1,0,0,0,0,0.167,0,rendah
2026-05-21 00:00:00,2026-05-21 13:33:44,2026-05-21 13:43:36,1006,0,0,0,0,0,1,0,0,0,0.167,0,rendah
2026-05-21 00:00:00,2026-05-21 13:43:45,2026-05-21 13:53:36,1007,0,0,0,0,0,0,1,0,0,0.167,0,rendah
2026-05-21 00:00:00,2026-05-21 13:53:44,2026-05-21 14:03:36,1008,0,0,0,0,0,0,0,1,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 14:03:44,2026-05-21 14:13:36,1009,8,68.502,0,0,0,0,0,0,2.667,1.333,8,tinggi
2026-05-21 00:00:00,2026-05-21 14:13:44,2026-05-21 14:23:36,1010,0,0,8,0,0,0,0,0,2.667,1.333,-8,rendah
2026-05-21 00:00:00,2026-05-21 14:23:47,2026-05-21 14:33:36,1011,0,0,0,8,0,0,0,0,2.667,1.333,0,rendah
2026-05-21 00:00:00,2026-05-21 14:33:44,2026-05-21 14:43:36,1012,0,0,0,0,8,0,0,0,0,1.333,0,rendah
2026-05-21 00:00:00,2026-05-21 14:43:45,2026-05-21 14:53:36,1013,0,0,0,0,0,8,0,0,0,1.333,0,rendah
2026-05-21 00:00:00,2026-05-21 14:53:44,2026-05-21 15:03:36,1014,1,8.6,0,0,0,0,8,0,0.333,1.5,1,sedang
2026-05-21 00:00:00,2026-05-21 15:03:45,2026-05-21 15:13:36,1015,0,0,1,0,0,0,0,8,0.333,0.167,-1,rendah
2026-05-21 00:00:00,2026-05-21 15:13:43,2026-05-21 15:23:37,1016,2,17.1,0,1,0,0,0,0,1,0.5,2,sedang
2026-05-21 00:00:00,2026-05-21 15:23:45,2026-05-21 15:33:37,1017,0,0,2,0,1,0,0,0,0.667,0.5,-2,rendah
2026-05-21 00:00:00,2026-05-21 15:33:45,2026-05-21 15:43:37,1018,0,0,0,2,0,1,0,0,0.667,0.5,0,rendah
2026-05-21 00:00:00,2026-05-21 15:43:48,2026-05-21 15:53:37,1019,0,0,0,0,2,0,1,0,0,0.5,0,rendah
2026-05-21 00:00:00,2026-05-21 15:53:43,2026-05-21 16:03:37,1020,0,0,0,0,0,2,0,1,0,0.333,0,rendah
2026-05-21 00:00:00,2026-05-21 16:03:44,2026-05-21 16:13:37,1021,0,0,0,0,0,0,2,0,0,0.333,0,rendah
2026-05-21 00:00:00,2026-05-21 16:13:46,2026-05-21 16:23:37,1022,0,0,0,0,0,0,0,2,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 16:23:49,2026-05-21 16:33:37,1023,3,25.6,0,0,0,0,0,0,1,0.5,3,sedang
2026-05-21 00:00:00,2026-05-21 16:33:46,2026-05-21 16:43:37,1024,28,239.104,3,0,0,0,0,0,10.333,5.167,25,tinggi
2026-05-21 00:00:00,2026-05-21 16:43:46,2026-05-21 16:53:37,1025,10,83.1,28,3,0,0,0,0,13.667,6.833,-18,tinggi
2026-05-21 00:00:00,2026-05-21 16:53:44,2026-05-21 17:03:37,1026,1,8.6,10,28,3,0,0,0,13,7,-9,sedang
2026-05-21 00:00:00,2026-05-21 17:03:44,2026-05-21 17:13:37,1027,21,173.901,1,10,28,3,0,0,10.667,10.5,20,tinggi
2026-05-21 00:00:00,2026-05-21 17:13:44,2026-05-21 17:23:37,1028,9,76.802,21,1,10,28,3,0,10.333,12,-12,tinggi
2026-05-21 00:00:00,2026-05-21 17:23:55,2026-05-21 17:33:37,1029,0,0,9,21,1,10,28,3,10,11.5,-9,rendah
2026-05-21 00:00:00,2026-05-21 17:33:45,2026-05-21 17:43:37,1030,0,0,0,9,21,1,10,28,3,6.833,0,rendah
2026-05-21 00:00:00,2026-05-21 17:43:45,2026-05-21 17:53:37,1031,0,0,0,0,9,21,1,10,0,5.167,0,rendah
2026-05-21 00:00:00,2026-05-21 17:53:46,2026-05-21 18:03:37,1032,0,0,0,0,0,9,21,1,0,5,0,rendah
2026-05-21 00:00:00,2026-05-21 18:03:45,2026-05-21 18:13:38,1033,0,0,0,0,0,0,9,21,0,1.5,0,rendah
2026-05-21 00:00:00,2026-05-21 18:13:44,2026-05-21 18:23:38,1034,23,196.206,0,0,0,0,0,9,7.667,3.833,23,tinggi
2026-05-21 00:00:00,2026-05-21 18:23:45,2026-05-21 18:33:38,1035,4,28.4,23,0,0,0,0,0,9,4.5,-19,sedang
2026-05-21 00:00:00,2026-05-21 18:33:45,2026-05-21 18:43:38,1036,23,196.105,4,23,0,0,0,0,16.667,8.333,19,tinggi
2026-05-21 00:00:00,2026-05-21 18:43:45,2026-05-21 18:53:38,1037,18,152.304,23,4,23,0,0,0,15,11.333,-5,tinggi
2026-05-21 00:00:00,2026-05-21 18:53:47,2026-05-21 19:03:38,1038,11,93.503,18,23,4,23,0,0,17.333,13.167,-7,tinggi
2026-05-21 00:00:00,2026-05-21 19:03:45,2026-05-21 19:13:38,1039,0,0,11,18,23,4,23,0,9.667,13.167,-11,rendah
2026-05-21 00:00:00,2026-05-21 19:13:46,2026-05-21 19:23:38,1040,17,144.003,0,11,18,23,4,23,9.333,12.167,17,tinggi
2026-05-21 00:00:00,2026-05-21 19:23:44,2026-05-21 19:33:38,1041,3,25.501,17,0,11,18,23,4,6.667,12,-14,sedang
2026-05-21 00:00:00,2026-05-21 19:33:45,2026-05-21 19:43:38,1042,0,0,3,17,0,11,18,23,6.667,8.167,-3,rendah
2026-05-21 00:00:00,2026-05-21 19:43:48,2026-05-21 19:53:38,1043,0,0,0,3,17,0,11,18,1,5.167,0,rendah
2026-05-21 00:00:00,2026-05-21 19:53:45,2026-05-21 20:03:38,1044,9,76.803,0,0,3,17,0,11,3,4.833,9,tinggi
2026-05-21 00:00:00,2026-05-21 20:03:46,2026-05-21 20:13:38,1045,9,76.601,9,0,0,3,17,0,6,6.333,0,tinggi
2026-05-21 00:00:00,2026-05-21 20:13:47,2026-05-21 20:23:38,1046,21,175.903,9,9,0,0,3,17,13,7,12,tinggi
2026-05-21 00:00:00,2026-05-21 20:23:48,2026-05-21 20:33:38,1047,7,59.504,21,9,9,0,0,3,12.333,7.667,-14,tinggi
2026-05-21 00:00:00,2026-05-21 20:33:45,2026-05-21 20:43:38,1048,18,150.405,7,21,9,9,0,0,15.333,10.667,11,tinggi
2026-05-21 00:00:00,2026-05-21 20:43:46,2026-05-21 20:53:38,1049,15,127.804,18,7,21,9,9,0,13.333,13.167,-3,tinggi
2026-05-21 00:00:00,2026-05-21 20:53:45,2026-05-21 21:03:38,1050,7,59.8,15,18,7,21,9,9,13.333,12.833,-8,tinggi
2026-05-21 00:00:00,2026-05-21 21:03:51,2026-05-21 21:13:38,1051,13,111.202,7,15,18,7,21,9,11.667,13.5,6,tinggi
2026-05-21 00:00:00,2026-05-21 21:13:46,2026-05-21 21:23:38,1052,17,144.308,13,7,15,18,7,21,12.333,12.833,4,tinggi
2026-05-21 00:00:00,2026-05-21 21:23:47,2026-05-21 21:33:38,1053,0,0,17,13,7,15,18,7,10,11.667,-17,rendah
2026-05-21 00:00:00,2026-05-21 21:33:46,2026-05-21 21:43:39,1054,0,0,0,17,13,7,15,18,5.667,8.667,0,rendah
2026-05-21 00:00:00,2026-05-21 21:43:45,2026-05-21 21:53:39,1055,0,0,0,0,17,13,7,15,0,6.167,0,rendah
2026-05-21 00:00:00,2026-05-21 21:53:46,2026-05-21 22:03:39,1056,0,0,0,0,0,17,13,7,0,5,0,rendah
2026-05-21 00:00:00,2026-05-21 22:03:46,2026-05-21 22:13:39,1057,0,0,0,0,0,0,17,13,0,2.833,0,rendah
2026-05-21 00:00:00,2026-05-21 22:13:46,2026-05-21 22:23:39,1058,0,0,0,0,0,0,0,17,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 22:23:47,2026-05-21 22:33:39,1059,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 22:33:46,2026-05-21 22:43:39,1060,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 22:43:50,2026-05-21 22:53:39,1061,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 22:53:46,2026-05-21 23:03:39,1062,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 23:03:46,2026-05-21 23:13:39,1063,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 23:13:47,2026-05-21 23:23:39,1064,1,7.9,0,0,0,0,0,0,0.333,0.167,1,sedang
2026-05-21 00:00:00,2026-05-21 23:23:47,2026-05-21 23:33:39,1065,0,0,1,0,0,0,0,0,0.333,0.167,-1,rendah
2026-05-21 00:00:00,2026-05-21 23:33:47,2026-05-21 23:43:39,1066,0,0,0,1,0,0,0,0,0.333,0.167,0,rendah
2026-05-21 00:00:00,2026-05-21 23:43:48,2026-05-21 23:53:39,1067,1,8.6,0,0,1,0,0,0,0.333,0.333,1,sedang
2026-05-22 00:00:00,2026-05-21 23:53:47,2026-05-22 00:03:39,1068,16,136.7,1,0,0,1,0,0,5.667,3,15,tinggi
2026-05-22 00:00:00,2026-05-22 00:03:50,2026-05-22 00:13:39,1069,22,179.601,16,1,0,0,1,0,13,6.667,6,tinggi
2026-05-22 00:00:00,2026-05-22 00:13:47,2026-05-22 00:23:39,1070,14,119.8,22,16,1,0,0,1,17.333,8.833,-8,tinggi
2026-05-22 00:00:00,2026-05-22 00:23:46,2026-05-22 00:33:39,1071,31,261.5,14,22,16,1,0,0,22.333,14,17,tinggi
2026-05-22 00:00:00,2026-05-22 00:43:50,2026-05-22 00:53:39,1072,35,292.3,31,14,22,16,1,0,26.667,19.833,4,tinggi
2026-05-22 00:00:00,2026-05-22 00:53:46,2026-05-22 01:03:39,1073,22,181.4,35,31,14,22,16,1,29.333,23.333,-13,tinggi
2026-05-22 00:00:00,2026-05-22 01:03:48,2026-05-22 01:13:39,1074,8,61.5,22,35,31,14,22,16,21.667,22,-14,tinggi
2026-05-22 00:00:00,2026-05-22 01:13:46,2026-05-22 01:23:39,1075,16,136.501,8,22,35,31,14,22,15.333,21,8,tinggi
2026-05-22 00:00:00,2026-05-22 01:23:45,2026-05-22 01:33:39,1076,0,0,16,8,22,35,31,14,8,18.667,-16,rendah
2026-05-22 00:00:00,2026-05-22 01:33:47,2026-05-22 01:43:39,1077,0,0,0,16,8,22,35,31,5.333,13.5,0,rendah
2026-05-22 00:00:00,2026-05-22 01:43:47,2026-05-22 01:53:39,1078,0,0,0,0,16,8,22,35,0,7.667,0,rendah
2026-05-22 00:00:00,2026-05-22 01:53:46,2026-05-22 02:03:39,1079,0,0,0,0,0,16,8,22,0,4,0,rendah
2026-05-22 00:00:00,2026-05-22 02:03:48,2026-05-22 02:13:40,1080,0,0,0,0,0,0,16,8,0,2.667,0,rendah
2026-05-22 00:00:00,2026-05-22 02:13:47,2026-05-22 02:23:39,1081,0,0,0,0,0,0,0,16,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 02:23:48,2026-05-22 02:33:40,1082,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 02:33:48,2026-05-22 02:43:40,1083,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 02:43:48,2026-05-22 02:53:40,1084,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 02:53:48,2026-05-22 03:03:40,1085,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 03:03:48,2026-05-22 03:13:40,1086,1,8.5,0,0,0,0,0,0,0.333,0.167,1,sedang
2026-05-22 00:00:00,2026-05-22 03:13:47,2026-05-22 03:23:40,1087,0,0,1,0,0,0,0,0,0.333,0.167,-1,rendah
2026-05-22 00:00:00,2026-05-22 03:23:46,2026-05-22 03:33:40,1088,0,0,0,1,0,0,0,0,0.333,0.167,0,rendah
2026-05-22 00:00:00,2026-05-22 03:33:47,2026-05-22 03:43:40,1089,0,0,0,0,1,0,0,0,0,0.167,0,rendah
2026-05-22 00:00:00,2026-05-22 03:43:47,2026-05-22 03:53:40,1090,0,0,0,0,0,1,0,0,0,0.167,0,rendah
2026-05-22 00:00:00,2026-05-22 03:53:46,2026-05-22 04:03:40,1091,25,213.4,0,0,0,0,1,0,8.333,4.333,25,tinggi
2026-05-22 00:00:00,2026-05-22 04:03:49,2026-05-22 04:13:40,1092,19,161.9,25,0,0,0,0,1,14.667,7.333,-6,tinggi
2026-05-22 00:00:00,2026-05-22 04:13:48,2026-05-22 04:23:40,1093,13,106.501,19,25,0,0,0,0,19,9.5,-6,tinggi
2026-05-22 00:00:00,2026-05-22 04:23:51,2026-05-22 04:33:40,1094,28,236.401,13,19,25,0,0,0,20,14.167,15,tinggi
2026-05-22 00:00:00,2026-05-22 04:33:49,2026-05-22 04:43:40,1095,35,298.203,28,13,19,25,0,0,25.333,20,7,tinggi
2026-05-22 00:00:00,2026-05-22 04:43:47,2026-05-22 04:53:40,1096,25,228.52,35,28,13,19,25,0,29.333,24.167,-10,tinggi
2026-05-22 00:00:00,2026-05-22 04:53:51,2026-05-22 05:03:40,1097,33,293.584,25,35,28,13,19,25,31,25.5,8,tinggi
2026-05-22 00:00:00,2026-05-22 05:03:49,2026-05-22 05:13:40,1098,6,50.201,33,25,35,28,13,19,21.333,23.333,-27,tinggi
2026-05-22 00:00:00,2026-05-22 05:13:48,2026-05-22 05:23:40,1099,0,0,6,33,25,35,28,13,13,21.167,-6,rendah
2026-05-22 00:00:00,2026-05-22 05:23:48,2026-05-22 05:33:40,1100,0,0,0,6,33,25,35,28,2,16.5,0,rendah
2026-05-22 00:00:00,2026-05-22 05:33:48,2026-05-22 05:43:41,1101,0,0,0,0,6,33,25,35,0,10.667,0,rendah
2026-05-22 00:00:00,2026-05-22 05:43:47,2026-05-22 05:53:41,1102,0,0,0,0,0,6,33,25,0,6.5,0,rendah
2026-05-22 00:00:00,2026-05-22 05:53:47,2026-05-22 06:03:41,1103,0,0,0,0,0,0,6,33,0,1,0,rendah
2026-05-22 00:00:00,2026-05-22 06:03:47,2026-05-22 06:13:41,1104,0,0,0,0,0,0,0,6,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 06:13:48,2026-05-22 06:23:41,1105,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 06:23:51,2026-05-22 06:33:41,1106,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 06:33:48,2026-05-22 06:43:41,1107,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 06:43:47,2026-05-22 06:53:41,1108,1,8.5,0,0,0,0,0,0,0.333,0.167,1,sedang
2026-05-22 00:00:00,2026-05-22 06:53:49,2026-05-22 07:03:41,1109,0,0,1,0,0,0,0,0,0.333,0.167,-1,rendah
2026-05-22 00:00:00,2026-05-22 07:03:48,2026-05-22 07:13:41,1110,0,0,0,1,0,0,0,0,0.333,0.167,0,rendah
2026-05-22 00:00:00,2026-05-22 07:13:49,2026-05-22 07:23:41,1111,0,0,0,0,1,0,0,0,0,0.167,0,rendah
2026-05-22 00:00:00,2026-05-22 07:23:47,2026-05-22 07:33:41,1112,0,0,0,0,0,1,0,0,0,0.167,0,rendah
2026-05-22 00:00:00,2026-05-22 07:33:50,2026-05-22 07:43:41,1113,0,0,0,0,0,0,1,0,0,0.167,0,rendah
2026-05-22 00:00:00,2026-05-22 07:43:48,2026-05-22 07:53:41,1114,0,0,0,0,0,0,0,1,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 07:53:47,2026-05-22 08:03:41,1115,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 08:03:48,2026-05-22 08:13:41,1116,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 08:13:48,2026-05-22 08:23:41,1117,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 08:23:52,2026-05-22 08:33:41,1118,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 08:33:47,2026-05-22 08:43:41,1119,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 08:43:48,2026-05-22 08:53:41,1120,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 08:53:48,2026-05-22 09:03:41,1121,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 09:03:47,2026-05-22 09:13:41,1122,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 09:13:49,2026-05-22 09:23:41,1123,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 09:23:48,2026-05-22 09:33:42,1124,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 09:33:50,2026-05-22 09:43:42,1125,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 09:43:49,2026-05-22 09:53:42,1126,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 09:53:49,2026-05-22 10:03:42,1127,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 10:03:49,2026-05-22 10:13:42,1128,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 10:13:48,2026-05-22 10:23:42,1129,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 10:23:49,2026-05-22 10:33:42,1130,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 10:33:49,2026-05-22 10:43:42,1131,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 10:43:48,2026-05-22 10:53:42,1132,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 10:53:48,2026-05-22 11:03:42,1133,7,59.901,0,0,0,0,0,0,2.333,1.167,7,tinggi
2026-05-22 00:00:00,2026-05-22 11:03:49,2026-05-22 11:13:42,1134,0,0,7,0,0,0,0,0,2.333,1.167,-7,rendah
2026-05-22 00:00:00,2026-05-22 11:13:49,2026-05-22 11:23:42,1135,4,34.2,0,7,0,0,0,0,3.667,1.833,4,sedang
2026-05-22 00:00:00,2026-05-22 11:23:49,2026-05-22 11:33:42,1136,0,0,4,0,7,0,0,0,1.333,1.833,-4,rendah
2026-05-22 00:00:00,2026-05-22 11:33:50,2026-05-22 11:43:42,1137,6,51.201,0,4,0,7,0,0,3.333,2.833,6,tinggi
2026-05-22 00:00:00,2026-05-22 11:43:50,2026-05-22 11:53:42,1138,0,0,6,0,4,0,7,0,2,2.833,-6,rendah
2026-05-22 00:00:00,2026-05-22 11:53:49,2026-05-22 12:03:42,1139,0,0,0,6,0,4,0,7,2,1.667,0,rendah
2026-05-22 00:00:00,2026-05-22 12:03:53,2026-05-22 12:13:42,1140,0,0,0,0,6,0,4,0,0,1.667,0,rendah
2026-05-22 00:00:00,2026-05-22 12:13:50,2026-05-22 12:23:42,1141,5,42.801,0,0,0,6,0,4,1.667,1.833,5,tinggi
2026-05-22 00:00:00,2026-05-22 12:23:49,2026-05-22 12:33:43,1142,0,0,5,0,0,0,6,0,1.667,1.833,-5,rendah
2026-05-22 00:00:00,2026-05-22 12:33:50,2026-05-22 12:43:43,1143,0,0,0,5,0,0,0,6,1.667,0.833,0,rendah
2026-05-22 00:00:00,2026-05-22 12:43:50,2026-05-22 12:53:43,1144,0,0,0,0,5,0,0,0,0,0.833,0,rendah
2026-05-22 00:00:00,2026-05-22 12:53:49,2026-05-22 13:03:43,1145,0,0,0,0,0,5,0,0,0,0.833,0,rendah
2026-05-22 00:00:00,2026-05-22 13:03:49,2026-05-22 13:13:43,1146,3,25.6,0,0,0,0,5,0,1,1.333,3,sedang
2026-05-22 00:00:00,2026-05-22 13:13:50,2026-05-22 13:23:43,1147,0,0,3,0,0,0,0,5,1,0.5,-3,rendah
2026-05-22 00:00:00,2026-05-22 13:23:50,2026-05-22 13:33:43,1148,0,0,0,3,0,0,0,0,1,0.5,0,rendah
2026-05-22 00:00:00,2026-05-22 13:33:49,2026-05-22 13:43:43,1149,0,0,0,0,3,0,0,0,0,0.5,0,rendah
2026-05-22 00:00:00,2026-05-22 13:43:50,2026-05-22 13:53:43,1150,0,0,0,0,0,3,0,0,0,0.5,0,rendah
2026-05-22 00:00:00,2026-05-22 13:53:49,2026-05-22 14:03:43,1151,0,0,0,0,0,0,3,0,0,0.5,0,rendah
2026-05-22 00:00:00,2026-05-22 14:03:51,2026-05-22 14:13:43,1152,0,0,0,0,0,0,0,3,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 14:13:49,2026-05-22 14:23:43,1153,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 14:23:50,2026-05-22 14:33:43,1154,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-22 00:00:00,2026-05-22 14:33:51,2026-05-22 14:43:43,1155,0,0,0,0,0,0,0,0,0,0,0,rendah
